AvailabilityZone,BilledCost,BillingAccountId,BillingAccountName,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,CapacityReservationId,CapacityReservationStatus,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,CommitmentDiscountCategory,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountQuantity,CommitmentDiscountStatus,CommitmentDiscountType,CommitmentDiscountUnit,ConsumedQuantity,ConsumedUnit,ContractedCost,ContractedUnitPrice,EffectiveCost,HostProviderName,InvoiceIssuerName,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,ServiceName,ServiceProviderName,ServiceSubcategory,SkuId,SkuMeter,SkuPriceDetails,SkuPriceId,SubAccountId,SubAccountName,Tags,ProviderName,PublisherName,PricingCurrency,SubAccountType,InvoiceId,AllocatedMethodDetails,AllocatedMethodId,AllocatedResourceId,AllocatedResourceName,AllocatedTags,ContractApplied,BillingAccountType,PricingCurrencyContractedUnitPrice,PricingCurrencyEffectiveCost,PricingCurrencyListUnitPrice
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T10:00:00Z,2026-02-01T09:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,40.30,Unused,Flexible Spend Plan,USD,,,40.30,1.00,40.30,,Aura Web,40.30,1.00,Committed,40.30,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,40.30,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T11:00:00Z,2026-02-01T10:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,40.30,Unused,Flexible Spend Plan,USD,,,40.30,1.00,40.30,,Aura Web,40.30,1.00,Committed,40.30,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,40.30,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T12:00:00Z,2026-02-01T11:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,40.30,Unused,Flexible Spend Plan,USD,,,40.30,1.00,40.30,,Aura Web,40.30,1.00,Committed,40.30,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,40.30,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T13:00:00Z,2026-02-01T12:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,40.30,Unused,Flexible Spend Plan,USD,,,40.30,1.00,40.30,,Aura Web,40.30,1.00,Committed,40.30,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,40.30,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T14:00:00Z,2026-02-01T13:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,40.30,Unused,Flexible Spend Plan,USD,,,40.30,1.00,40.30,,Aura Web,40.30,1.00,Committed,40.30,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,40.30,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T15:00:00Z,2026-02-01T14:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,40.30,Unused,Flexible Spend Plan,USD,,,40.30,1.00,40.30,,Aura Web,40.30,1.00,Committed,40.30,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,40.30,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T16:00:00Z,2026-02-01T15:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,40.30,Unused,Flexible Spend Plan,USD,,,40.30,1.00,40.30,,Aura Web,40.30,1.00,Committed,40.30,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,40.30,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T17:00:00Z,2026-02-01T16:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,40.30,Unused,Flexible Spend Plan,USD,,,40.30,1.00,40.30,,Aura Web,40.30,1.00,Committed,40.30,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,40.30,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T18:00:00Z,2026-02-01T17:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,40.30,Unused,Flexible Spend Plan,USD,,,40.30,1.00,40.30,,Aura Web,40.30,1.00,Committed,40.30,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,40.30,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T19:00:00Z,2026-02-01T18:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,40.30,Unused,Flexible Spend Plan,USD,,,40.30,1.00,40.30,,Aura Web,40.30,1.00,Committed,40.30,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,40.30,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T20:00:00Z,2026-02-01T19:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,40.30,Unused,Flexible Spend Plan,USD,,,40.30,1.00,40.30,,Aura Web,40.30,1.00,Committed,40.30,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,40.30,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T21:00:00Z,2026-02-01T20:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,40.30,Unused,Flexible Spend Plan,USD,,,40.30,1.00,40.30,,Aura Web,40.30,1.00,Committed,40.30,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,40.30,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T22:00:00Z,2026-02-01T21:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,40.30,Unused,Flexible Spend Plan,USD,,,40.30,1.00,40.30,,Aura Web,40.30,1.00,Committed,40.30,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,40.30,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T23:00:00Z,2026-02-01T22:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,40.30,Unused,Flexible Spend Plan,USD,,,40.30,1.00,40.30,,Aura Web,40.30,1.00,Committed,40.30,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,40.30,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-02T00:00:00Z,2026-02-01T23:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,40.30,Unused,Flexible Spend Plan,USD,,,40.30,1.00,40.30,,Aura Web,40.30,1.00,Committed,40.30,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,40.30,1.00
