BillingPeriodStart,BillingPeriodEnd,ChargePeriodStart,ChargePeriodEnd,ChargeCategory,ChargeFrequency,BillingAccountId,BillingAccountName,SubAccountId,SubAccountName,ProviderName,PublisherName,ServiceName,ServiceCategory,RegionId,RegionName,AvailabilityZone,BilledCost,EffectiveCost,ListCost,BilledCurrency,PricingCategory,PricingQuantity,PricingUnit,ListUnitPrice,ContractedUnitPrice,ContractedCost,ResourceId,ResourceName,ResourceType,ConsumedQuantity,ConsumedUnit,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountCategory,CommitmentDiscountType,CommitmentDiscountQuantity,CommitmentDiscountUnit,CommitmentDiscountStatus,SkuId,SkuPriceId
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T09:00:00Z,2026-01-01T10:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Virtual Machines,Compute,eastus,East US,eastus-az1,0,75.80,113.70,USD,Committed,1,Instance Hours,113.70,75.80,75.80,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/Microsoft.Compute/virtualMachines/vm-instance0009,instance-0009,Microsoft.Compute/virtualMachines,1,Hours,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/Microsoft.Capacity/reservationOrders/sp-789012345678,Virtual Machine Reserved Instance,Usage,Azure Reservation,1,VM Hours,Used,Azure-EASTUS-COMPUTE-USAGE,Azure-EASTUS-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T10:00:00Z,2026-01-01T11:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Virtual Machines,Compute,eastus,East US,eastus-az1,0,75.80,113.70,USD,Committed,1,Instance Hours,113.70,75.80,75.80,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/Microsoft.Compute/virtualMachines/vm-instance0010,instance-0010,Microsoft.Compute/virtualMachines,1,Hours,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/Microsoft.Capacity/reservationOrders/sp-789012345678,Virtual Machine Reserved Instance,Usage,Azure Reservation,1,VM Hours,Used,Azure-EASTUS-COMPUTE-USAGE,Azure-EASTUS-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T11:00:00Z,2026-01-01T12:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Virtual Machines,Compute,eastus,East US,eastus-az1,0,75.80,113.70,USD,Committed,1,Instance Hours,113.70,75.80,75.80,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/Microsoft.Compute/virtualMachines/vm-instance0011,instance-0011,Microsoft.Compute/virtualMachines,1,Hours,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/Microsoft.Capacity/reservationOrders/sp-789012345678,Virtual Machine Reserved Instance,Usage,Azure Reservation,1,VM Hours,Used,Azure-EASTUS-COMPUTE-USAGE,Azure-EASTUS-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T12:00:00Z,2026-01-01T13:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Virtual Machines,Compute,eastus,East US,eastus-az1,0,75.80,113.70,USD,Committed,1,Instance Hours,113.70,75.80,75.80,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/Microsoft.Compute/virtualMachines/vm-instance0012,instance-0012,Microsoft.Compute/virtualMachines,1,Hours,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/Microsoft.Capacity/reservationOrders/sp-789012345678,Virtual Machine Reserved Instance,Usage,Azure Reservation,1,VM Hours,Used,Azure-EASTUS-COMPUTE-USAGE,Azure-EASTUS-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T13:00:00Z,2026-01-01T14:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Virtual Machines,Compute,eastus,East US,eastus-az1,0,75.80,113.70,USD,Committed,1,Instance Hours,113.70,75.80,75.80,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/Microsoft.Compute/virtualMachines/vm-instance0013,instance-0013,Microsoft.Compute/virtualMachines,1,Hours,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/Microsoft.Capacity/reservationOrders/sp-789012345678,Virtual Machine Reserved Instance,Usage,Azure Reservation,1,VM Hours,Used,Azure-EASTUS-COMPUTE-USAGE,Azure-EASTUS-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T14:00:00Z,2026-01-01T15:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Virtual Machines,Compute,eastus,East US,eastus-az1,0,75.80,113.70,USD,Committed,1,Instance Hours,113.70,75.80,75.80,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/Microsoft.Compute/virtualMachines/vm-instance0014,instance-0014,Microsoft.Compute/virtualMachines,1,Hours,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/Microsoft.Capacity/reservationOrders/sp-789012345678,Virtual Machine Reserved Instance,Usage,Azure Reservation,1,VM Hours,Used,Azure-EASTUS-COMPUTE-USAGE,Azure-EASTUS-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T15:00:00Z,2026-01-01T16:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Virtual Machines,Compute,eastus,East US,eastus-az1,0,75.80,113.70,USD,Committed,1,Instance Hours,113.70,75.80,75.80,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/Microsoft.Compute/virtualMachines/vm-instance0015,instance-0015,Microsoft.Compute/virtualMachines,1,Hours,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/Microsoft.Capacity/reservationOrders/sp-789012345678,Virtual Machine Reserved Instance,Usage,Azure Reservation,1,VM Hours,Used,Azure-EASTUS-COMPUTE-USAGE,Azure-EASTUS-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T16:00:00Z,2026-01-01T17:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Virtual Machines,Compute,eastus,East US,eastus-az1,0,75.80,113.70,USD,Committed,1,Instance Hours,113.70,75.80,75.80,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/Microsoft.Compute/virtualMachines/vm-instance0016,instance-0016,Microsoft.Compute/virtualMachines,1,Hours,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/Microsoft.Capacity/reservationOrders/sp-789012345678,Virtual Machine Reserved Instance,Usage,Azure Reservation,1,VM Hours,Used,Azure-EASTUS-COMPUTE-USAGE,Azure-EASTUS-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T17:00:00Z,2026-01-01T18:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Virtual Machines,Compute,eastus,East US,eastus-az1,0,75.80,113.70,USD,Committed,1,Instance Hours,113.70,75.80,75.80,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/Microsoft.Compute/virtualMachines/vm-instance0017,instance-0017,Microsoft.Compute/virtualMachines,1,Hours,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/Microsoft.Capacity/reservationOrders/sp-789012345678,Virtual Machine Reserved Instance,Usage,Azure Reservation,1,VM Hours,Used,Azure-EASTUS-COMPUTE-USAGE,Azure-EASTUS-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T18:00:00Z,2026-01-01T19:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Virtual Machines,Compute,eastus,East US,eastus-az1,0,75.80,113.70,USD,Committed,1,Instance Hours,113.70,75.80,75.80,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/Microsoft.Compute/virtualMachines/vm-instance0018,instance-0018,Microsoft.Compute/virtualMachines,1,Hours,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/Microsoft.Capacity/reservationOrders/sp-789012345678,Virtual Machine Reserved Instance,Usage,Azure Reservation,1,VM Hours,Used,Azure-EASTUS-COMPUTE-USAGE,Azure-EASTUS-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T19:00:00Z,2026-01-01T20:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Virtual Machines,Compute,eastus,East US,eastus-az1,0,75.80,113.70,USD,Committed,1,Instance Hours,113.70,75.80,75.80,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/Microsoft.Compute/virtualMachines/vm-instance0019,instance-0019,Microsoft.Compute/virtualMachines,1,Hours,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/Microsoft.Capacity/reservationOrders/sp-789012345678,Virtual Machine Reserved Instance,Usage,Azure Reservation,1,VM Hours,Used,Azure-EASTUS-COMPUTE-USAGE,Azure-EASTUS-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T20:00:00Z,2026-01-01T21:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Virtual Machines,Compute,eastus,East US,eastus-az1,0,75.80,113.70,USD,Committed,1,Instance Hours,113.70,75.80,75.80,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/Microsoft.Compute/virtualMachines/vm-instance0020,instance-0020,Microsoft.Compute/virtualMachines,1,Hours,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/Microsoft.Capacity/reservationOrders/sp-789012345678,Virtual Machine Reserved Instance,Usage,Azure Reservation,1,VM Hours,Used,Azure-EASTUS-COMPUTE-USAGE,Azure-EASTUS-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T21:00:00Z,2026-01-01T22:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Virtual Machines,Compute,eastus,East US,eastus-az1,0,75.80,113.70,USD,Committed,1,Instance Hours,113.70,75.80,75.80,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/Microsoft.Compute/virtualMachines/vm-instance0021,instance-0021,Microsoft.Compute/virtualMachines,1,Hours,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/Microsoft.Capacity/reservationOrders/sp-789012345678,Virtual Machine Reserved Instance,Usage,Azure Reservation,1,VM Hours,Used,Azure-EASTUS-COMPUTE-USAGE,Azure-EASTUS-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T22:00:00Z,2026-01-01T23:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Virtual Machines,Compute,eastus,East US,eastus-az1,0,75.80,113.70,USD,Committed,1,Instance Hours,113.70,75.80,75.80,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/Microsoft.Compute/virtualMachines/vm-instance0022,instance-0022,Microsoft.Compute/virtualMachines,1,Hours,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/Microsoft.Capacity/reservationOrders/sp-789012345678,Virtual Machine Reserved Instance,Usage,Azure Reservation,1,VM Hours,Used,Azure-EASTUS-COMPUTE-USAGE,Azure-EASTUS-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T23:00:00Z,2026-01-02T00:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Virtual Machines,Compute,eastus,East US,eastus-az1,0,75.80,113.70,USD,Committed,1,Instance Hours,113.70,75.80,75.80,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/Microsoft.Compute/virtualMachines/vm-instance0023,instance-0023,Microsoft.Compute/virtualMachines,1,Hours,/subscriptions/f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/Microsoft.Capacity/reservationOrders/sp-789012345678,Virtual Machine Reserved Instance,Usage,Azure Reservation,1,VM Hours,Used,Azure-EASTUS-COMPUTE-USAGE,Azure-EASTUS-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T00:00:00Z,2026-01-01T01:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Azure Blob Storage,Storage,eastus,East US,eastus-az1,9.55,9.55,9.55,USD,Standard,459,GB-Month,0.0208,,,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/rg/providers/Microsoft.Storage/storageAccounts/storage0000,storage-0000,Microsoft.Storage/storageAccounts,459,GB,,,,,,,,Azure-STORAGE-STANDARD,Azure-STORAGE-ONDEMAND
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T01:00:00Z,2026-01-01T02:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Azure Blob Storage,Storage,eastus,East US,eastus-az1,9.96,9.96,9.96,USD,Standard,479,GB-Month,0.0208,,,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/rg/providers/Microsoft.Storage/storageAccounts/storage0001,storage-0001,Microsoft.Storage/storageAccounts,479,GB,,,,,,,,Azure-STORAGE-STANDARD,Azure-STORAGE-ONDEMAND
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T02:00:00Z,2026-01-01T03:00:00Z,Usage,Usage-Based,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Azure Enterprise Account,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,Microsoft Azure,Microsoft,Azure Blob Storage,Storage,eastus,East US,eastus-az1,7.36,7.36,7.36,USD,Standard,354,GB-Month,0.0208,,,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/rg/providers/Microsoft.Storage/storageAccounts/storage0002,storage-0002,Microsoft.Storage/storageAccounts,354,GB,,,,,,,,Azure-STORAGE-STANDARD,Azure-STORAGE-ONDEMAND
