BillingPeriodStart,BillingPeriodEnd,ChargePeriodStart,ChargePeriodEnd,ChargeCategory,ChargeFrequency,BillingAccountId,BillingAccountName,SubAccountId,SubAccountName,ProviderName,PublisherName,ServiceName,ServiceCategory,RegionId,RegionName,AvailabilityZone,BilledCost,EffectiveCost,ListCost,BilledCurrency,PricingCategory,PricingQuantity,PricingUnit,ListUnitPrice,ContractedUnitPrice,ContractedCost,ResourceId,ResourceName,ResourceType,ConsumedQuantity,ConsumedUnit,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountCategory,CommitmentDiscountType,CommitmentDiscountQuantity,CommitmentDiscountUnit,CommitmentDiscountStatus,SkuId,SkuPriceId
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T09:00:00Z,2026-01-01T10:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,71.69,107.54,USD,Committed,1,Instance Hours,107.54,71.69,71.69,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000009,instance-0009,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,71.69,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T10:00:00Z,2026-01-01T11:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,71.69,107.54,USD,Committed,1,Instance Hours,107.54,71.69,71.69,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc0000000a,instance-0010,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,71.69,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T11:00:00Z,2026-01-01T12:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,71.69,107.54,USD,Committed,1,Instance Hours,107.54,71.69,71.69,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc0000000b,instance-0011,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,71.69,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T12:00:00Z,2026-01-01T13:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,71.69,107.54,USD,Committed,1,Instance Hours,107.54,71.69,71.69,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc0000000c,instance-0012,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,71.69,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T13:00:00Z,2026-01-01T14:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,71.69,107.54,USD,Committed,1,Instance Hours,107.54,71.69,71.69,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc0000000d,instance-0013,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,71.69,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T14:00:00Z,2026-01-01T15:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,71.69,107.54,USD,Committed,1,Instance Hours,107.54,71.69,71.69,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc0000000e,instance-0014,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,71.69,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T15:00:00Z,2026-01-01T16:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,71.69,107.54,USD,Committed,1,Instance Hours,107.54,71.69,71.69,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc0000000f,instance-0015,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,71.69,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T16:00:00Z,2026-01-01T17:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,71.69,107.54,USD,Committed,1,Instance Hours,107.54,71.69,71.69,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000010,instance-0016,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,71.69,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T17:00:00Z,2026-01-01T18:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,71.69,107.54,USD,Committed,1,Instance Hours,107.54,71.69,71.69,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000011,instance-0017,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,71.69,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T18:00:00Z,2026-01-01T19:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,71.69,107.54,USD,Committed,1,Instance Hours,107.54,71.69,71.69,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000012,instance-0018,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,71.69,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T19:00:00Z,2026-01-01T20:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,71.69,107.54,USD,Committed,1,Instance Hours,107.54,71.69,71.69,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000013,instance-0019,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,71.69,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T20:00:00Z,2026-01-01T21:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,71.69,107.54,USD,Committed,1,Instance Hours,107.54,71.69,71.69,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000014,instance-0020,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,71.69,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T21:00:00Z,2026-01-01T22:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,71.69,107.54,USD,Committed,1,Instance Hours,107.54,71.69,71.69,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000015,instance-0021,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,71.69,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T22:00:00Z,2026-01-01T23:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,71.69,107.54,USD,Committed,1,Instance Hours,107.54,71.69,71.69,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000016,instance-0022,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,71.69,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T23:00:00Z,2026-01-02T00:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,71.69,107.54,USD,Committed,1,Instance Hours,107.54,71.69,71.69,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000017,instance-0023,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,71.69,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T00:00:00Z,2026-01-01T01:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Simple Storage Service,Storage,us-east-1,US East (N. Virginia),us-east-1a,1.84,1.84,1.84,USD,Standard,80,GB-Month,0.023,,,arn:aws:s3:::bucket-123456789012,storage-0000,AWS::S3::Bucket,80,GB,,,,,,,,AWS-STORAGE-STANDARD,AWS-STORAGE-ONDEMAND
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T01:00:00Z,2026-01-01T02:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Simple Storage Service,Storage,us-east-1,US East (N. Virginia),us-east-1a,10.10,10.10,10.10,USD,Standard,439,GB-Month,0.023,,,arn:aws:s3:::bucket-123456789012,storage-0001,AWS::S3::Bucket,439,GB,,,,,,,,AWS-STORAGE-STANDARD,AWS-STORAGE-ONDEMAND
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T02:00:00Z,2026-01-01T03:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Simple Storage Service,Storage,us-east-1,US East (N. Virginia),us-east-1a,10.10,10.10,10.10,USD,Standard,439,GB-Month,0.023,,,arn:aws:s3:::bucket-123456789012,storage-0002,AWS::S3::Bucket,439,GB,,,,,,,,AWS-STORAGE-STANDARD,AWS-STORAGE-ONDEMAND
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T00:00:00Z,2026-01-01T01:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Relational Database Service,Database,us-east-1,US East (N. Virginia),us-east-1a,0.15,0.15,0.15,USD,Standard,1,Instance Hours,0.145,,,arn:aws:rds:us-east-1:123456789012:db:db-0000,database-0000,AWS::RDS::DBInstance,1,Instance Hours,,,,,,,,AWS-DATABASE-STANDARD,AWS-DATABASE-ONDEMAND
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T01:00:00Z,2026-01-01T02:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Relational Database Service,Database,us-east-1,US East (N. Virginia),us-east-1a,0.15,0.15,0.15,USD,Standard,1,Instance Hours,0.145,,,arn:aws:rds:us-east-1:123456789012:db:db-0001,database-0001,AWS::RDS::DBInstance,1,Instance Hours,,,,,,,,AWS-DATABASE-STANDARD,AWS-DATABASE-ONDEMAND
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T02:00:00Z,2026-01-01T03:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Relational Database Service,Database,us-east-1,US East (N. Virginia),us-east-1a,0.15,0.15,0.15,USD,Standard,1,Instance Hours,0.145,,,arn:aws:rds:us-east-1:123456789012:db:db-0002,database-0002,AWS::RDS::DBInstance,1,Instance Hours,,,,,,,,AWS-DATABASE-STANDARD,AWS-DATABASE-ONDEMAND
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T00:00:00Z,2026-01-01T01:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,AWS Lambda,Compute,us-east-1,US East (N. Virginia),us-east-1a,0.00,0.00,0.00,USD,Standard,151,GB-Seconds,0.0000166667,,,arn:aws:lambda:us-east-1:123456789012:function:func-0000,compute-0000,AWS::Lambda::Function,151,GB,,,,,,,,AWS-COMPUTE-STANDARD,AWS-COMPUTE-ONDEMAND
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T01:00:00Z,2026-01-01T02:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,AWS Lambda,Compute,us-east-1,US East (N. Virginia),us-east-1a,0.01,0.01,0.01,USD,Standard,491,GB-Seconds,0.0000166667,,,arn:aws:lambda:us-east-1:123456789012:function:func-0001,compute-0001,AWS::Lambda::Function,491,GB,,,,,,,,AWS-COMPUTE-STANDARD,AWS-COMPUTE-ONDEMAND
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T02:00:00Z,2026-01-01T03:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,AWS Lambda,Compute,us-east-1,US East (N. Virginia),us-east-1a,0.00,0.00,0.00,USD,Standard,96,GB-Seconds,0.0000166667,,,arn:aws:lambda:us-east-1:123456789012:function:func-0002,compute-0002,AWS::Lambda::Function,96,GB,,,,,,,,AWS-COMPUTE-STANDARD,AWS-COMPUTE-ONDEMAND
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T00:00:00Z,2026-01-01T01:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon DynamoDB,Database,us-east-1,US East (N. Virginia),us-east-1a,0.02,0.02,0.02,USD,Standard,82822,Read Request Units,2.5E-7,,,arn:aws:dynamodb:us-east-1:123456789012:table/table-0000,database-0000,AWS::DynamoDB::Table,82822,Read Request Units,,,,,,,,AWS-DATABASE-STANDARD,AWS-DATABASE-ONDEMAND
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T01:00:00Z,2026-01-01T02:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon DynamoDB,Database,us-east-1,US East (N. Virginia),us-east-1a,0.01,0.01,0.01,USD,Standard,59454,Read Request Units,2.5E-7,,,arn:aws:dynamodb:us-east-1:123456789012:table/table-0001,database-0001,AWS::DynamoDB::Table,59454,Read Request Units,,,,,,,,AWS-DATABASE-STANDARD,AWS-DATABASE-ONDEMAND
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T02:00:00Z,2026-01-01T03:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon DynamoDB,Database,us-east-1,US East (N. Virginia),us-east-1a,0.01,0.01,0.01,USD,Standard,31000,Read Request Units,2.5E-7,,,arn:aws:dynamodb:us-east-1:123456789012:table/table-0002,database-0002,AWS::DynamoDB::Table,31000,Read Request Units,,,,,,,,AWS-DATABASE-STANDARD,AWS-DATABASE-ONDEMAND
