AvailabilityZone,BilledCost,BillingAccountId,BillingAccountName,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,CapacityReservationId,CapacityReservationStatus,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,CommitmentDiscountCategory,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountQuantity,CommitmentDiscountStatus,CommitmentDiscountType,CommitmentDiscountUnit,ConsumedQuantity,ConsumedUnit,ContractedCost,ContractedUnitPrice,EffectiveCost,HostProviderName,InvoiceIssuerName,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,ServiceName,ServiceProviderName,ServiceSubcategory,SkuId,SkuMeter,SkuPriceDetails,SkuPriceId,SubAccountId,SubAccountName,Tags,ProviderName,PublisherName,PricingCurrency,SubAccountType,InvoiceId,AllocatedMethodDetails,AllocatedMethodId,AllocatedResourceId,AllocatedResourceName,AllocatedTags,ContractApplied,BillingAccountType,PricingCurrencyContractedUnitPrice,PricingCurrencyEffectiveCost,PricingCurrencyListUnitPrice
us-east-1a,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute committed usage,Usage-Based,2026-02-01T10:00:00Z,2026-02-01T09:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,79.11,Used,Flexible Spend Plan,USD,1.00,Hours,118.67,118.67,79.11,,Aura Web,118.67,118.67,Committed,1.00,Hours,us-east-1,US East (N. Virginia),auraweb:compute:us-east-1:ACCT-123456789012:instance/i-0abc00000009,instance-0009,AuraWeb::Compute::Instance,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-USAGE,AURAWEB-USEAST1-COMPUTE-USAGE,,AURAWEB-USEAST1-COMPUTE-USAGE-COMMITTED,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,118.67,79.11,118.67
us-east-1a,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute committed usage,Usage-Based,2026-02-01T11:00:00Z,2026-02-01T10:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,79.11,Used,Flexible Spend Plan,USD,1.00,Hours,118.67,118.67,79.11,,Aura Web,118.67,118.67,Committed,1.00,Hours,us-east-1,US East (N. Virginia),auraweb:compute:us-east-1:ACCT-123456789012:instance/i-0abc0000000a,instance-0010,AuraWeb::Compute::Instance,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-USAGE,AURAWEB-USEAST1-COMPUTE-USAGE,,AURAWEB-USEAST1-COMPUTE-USAGE-COMMITTED,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,118.67,79.11,118.67
us-east-1a,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute committed usage,Usage-Based,2026-02-01T12:00:00Z,2026-02-01T11:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,79.11,Used,Flexible Spend Plan,USD,1.00,Hours,118.67,118.67,79.11,,Aura Web,118.67,118.67,Committed,1.00,Hours,us-east-1,US East (N. Virginia),auraweb:compute:us-east-1:ACCT-123456789012:instance/i-0abc0000000b,instance-0011,AuraWeb::Compute::Instance,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-USAGE,AURAWEB-USEAST1-COMPUTE-USAGE,,AURAWEB-USEAST1-COMPUTE-USAGE-COMMITTED,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,118.67,79.11,118.67
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T13:00:00Z,2026-02-01T12:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,79.11,Unused,Flexible Spend Plan,USD,,,79.11,1.00,79.11,,Aura Web,79.11,1.00,Committed,79.11,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,79.11,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T14:00:00Z,2026-02-01T13:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,79.11,Unused,Flexible Spend Plan,USD,,,79.11,1.00,79.11,,Aura Web,79.11,1.00,Committed,79.11,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,79.11,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T15:00:00Z,2026-02-01T14:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,79.11,Unused,Flexible Spend Plan,USD,,,79.11,1.00,79.11,,Aura Web,79.11,1.00,Committed,79.11,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,79.11,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T16:00:00Z,2026-02-01T15:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,79.11,Unused,Flexible Spend Plan,USD,,,79.11,1.00,79.11,,Aura Web,79.11,1.00,Committed,79.11,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,79.11,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T17:00:00Z,2026-02-01T16:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,79.11,Unused,Flexible Spend Plan,USD,,,79.11,1.00,79.11,,Aura Web,79.11,1.00,Committed,79.11,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,79.11,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T18:00:00Z,2026-02-01T17:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,79.11,Unused,Flexible Spend Plan,USD,,,79.11,1.00,79.11,,Aura Web,79.11,1.00,Committed,79.11,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,79.11,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T19:00:00Z,2026-02-01T18:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,79.11,Unused,Flexible Spend Plan,USD,,,79.11,1.00,79.11,,Aura Web,79.11,1.00,Committed,79.11,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,79.11,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T20:00:00Z,2026-02-01T19:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,79.11,Unused,Flexible Spend Plan,USD,,,79.11,1.00,79.11,,Aura Web,79.11,1.00,Committed,79.11,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,79.11,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T21:00:00Z,2026-02-01T20:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,79.11,Unused,Flexible Spend Plan,USD,,,79.11,1.00,79.11,,Aura Web,79.11,1.00,Committed,79.11,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,79.11,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T22:00:00Z,2026-02-01T21:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,79.11,Unused,Flexible Spend Plan,USD,,,79.11,1.00,79.11,,Aura Web,79.11,1.00,Committed,79.11,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,79.11,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-01T23:00:00Z,2026-02-01T22:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,79.11,Unused,Flexible Spend Plan,USD,,,79.11,1.00,79.11,,Aura Web,79.11,1.00,Committed,79.11,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,79.11,1.00
,0.00,ACCT-123456789012,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,Aura Web Compute unused commitment,Usage-Based,2026-02-02T00:00:00Z,2026-02-01T23:00:00Z,Spend,auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,79.11,Unused,Flexible Spend Plan,USD,,,79.11,1.00,79.11,,Aura Web,79.11,1.00,Committed,79.11,USD,us-east-1,US East (N. Virginia),auraweb:flexspend::ACCT-123456789012:flexspendplan/fsp-abc123def456,Compute Flexible Spend Plan,Commitment,Compute,Aura Web Compute,,Compute Instances,AURAWEB-USEAST1-COMPUTE-PURCHASE,AURAWEB-USEAST1-COMPUTE-PURCHASE,,AURAWEB-USEAST1-COMPUTE-PURCHASE-UPFRONT,ACCT-987654321098,Development Team,,Aura Web,Aura Web,USD,,INV-AURAWEB-2026-001,,,,,,,,1.00,79.11,1.00
