AvailabilityZone,BilledCost,BillingAccountId,BillingAccountName,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,CapacityReservationId,CapacityReservationStatus,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,CommitmentDiscountCategory,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountQuantity,CommitmentDiscountStatus,CommitmentDiscountType,CommitmentDiscountUnit,ConsumedQuantity,ConsumedUnit,ContractedCost,ContractedUnitPrice,EffectiveCost,HostProviderName,InvoiceIssuerName,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,ServiceName,ServiceProviderName,ServiceSubcategory,SkuId,SkuMeter,SkuPriceDetails,SkuPriceId,SubAccountId,SubAccountName,Tags,ProviderName,PublisherName,PricingCurrency,SubAccountType,InvoiceId,AllocatedMethodDetails,AllocatedMethodId,AllocatedResourceId,AllocatedResourceName,AllocatedTags,ContractApplied,BillingAccountType,PricingCurrencyContractedUnitPrice,PricingCurrencyEffectiveCost,PricingCurrencyListUnitPrice
eastus-az1,0.00,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,CrestNode Compute committed usage,Usage-Based,2026-02-01T10:00:00Z,2026-02-01T09:00:00Z,Usage,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/CrestNode.Capacity/reservationOrders/ro-789012345678,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,113.70,113.70,75.80,,CrestNode,113.70,113.70,Committed,1.00,Hours,eastus,East US,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/CrestNode.Compute/virtualMachines/vm-instance0009,instance-0009,CrestNode.Compute/virtualMachines,Compute,CrestNode Compute,,Compute Instances,CRESTNODE-EASTUS-COMPUTE-USAGE,CRESTNODE-EASTUS-COMPUTE-USAGE,,CRESTNODE-EASTUS-COMPUTE-USAGE-COMMITTED,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,,CrestNode,CrestNode,USD,,INV-CRESTNODE-2026-001,,,,,,,,113.70,75.80,113.70
eastus-az1,0.00,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,CrestNode Compute committed usage,Usage-Based,2026-02-01T11:00:00Z,2026-02-01T10:00:00Z,Usage,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/CrestNode.Capacity/reservationOrders/ro-789012345678,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,113.70,113.70,75.80,,CrestNode,113.70,113.70,Committed,1.00,Hours,eastus,East US,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/CrestNode.Compute/virtualMachines/vm-instance0010,instance-0010,CrestNode.Compute/virtualMachines,Compute,CrestNode Compute,,Compute Instances,CRESTNODE-EASTUS-COMPUTE-USAGE,CRESTNODE-EASTUS-COMPUTE-USAGE,,CRESTNODE-EASTUS-COMPUTE-USAGE-COMMITTED,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,,CrestNode,CrestNode,USD,,INV-CRESTNODE-2026-001,,,,,,,,113.70,75.80,113.70
eastus-az1,0.00,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,CrestNode Compute committed usage,Usage-Based,2026-02-01T12:00:00Z,2026-02-01T11:00:00Z,Usage,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/CrestNode.Capacity/reservationOrders/ro-789012345678,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,113.70,113.70,75.80,,CrestNode,113.70,113.70,Committed,1.00,Hours,eastus,East US,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/CrestNode.Compute/virtualMachines/vm-instance0011,instance-0011,CrestNode.Compute/virtualMachines,Compute,CrestNode Compute,,Compute Instances,CRESTNODE-EASTUS-COMPUTE-USAGE,CRESTNODE-EASTUS-COMPUTE-USAGE,,CRESTNODE-EASTUS-COMPUTE-USAGE-COMMITTED,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,,CrestNode,CrestNode,USD,,INV-CRESTNODE-2026-001,,,,,,,,113.70,75.80,113.70
eastus-az1,0.00,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,CrestNode Compute committed usage,Usage-Based,2026-02-01T13:00:00Z,2026-02-01T12:00:00Z,Usage,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/CrestNode.Capacity/reservationOrders/ro-789012345678,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,113.70,113.70,75.80,,CrestNode,113.70,113.70,Committed,1.00,Hours,eastus,East US,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/CrestNode.Compute/virtualMachines/vm-instance0012,instance-0012,CrestNode.Compute/virtualMachines,Compute,CrestNode Compute,,Compute Instances,CRESTNODE-EASTUS-COMPUTE-USAGE,CRESTNODE-EASTUS-COMPUTE-USAGE,,CRESTNODE-EASTUS-COMPUTE-USAGE-COMMITTED,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,,CrestNode,CrestNode,USD,,INV-CRESTNODE-2026-001,,,,,,,,113.70,75.80,113.70
eastus-az1,0.00,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,CrestNode Compute committed usage,Usage-Based,2026-02-01T14:00:00Z,2026-02-01T13:00:00Z,Usage,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/CrestNode.Capacity/reservationOrders/ro-789012345678,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,113.70,113.70,75.80,,CrestNode,113.70,113.70,Committed,1.00,Hours,eastus,East US,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/CrestNode.Compute/virtualMachines/vm-instance0013,instance-0013,CrestNode.Compute/virtualMachines,Compute,CrestNode Compute,,Compute Instances,CRESTNODE-EASTUS-COMPUTE-USAGE,CRESTNODE-EASTUS-COMPUTE-USAGE,,CRESTNODE-EASTUS-COMPUTE-USAGE-COMMITTED,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,,CrestNode,CrestNode,USD,,INV-CRESTNODE-2026-001,,,,,,,,113.70,75.80,113.70
eastus-az1,0.00,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,CrestNode Compute committed usage,Usage-Based,2026-02-01T15:00:00Z,2026-02-01T14:00:00Z,Usage,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/CrestNode.Capacity/reservationOrders/ro-789012345678,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,113.70,113.70,75.80,,CrestNode,113.70,113.70,Committed,1.00,Hours,eastus,East US,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/CrestNode.Compute/virtualMachines/vm-instance0014,instance-0014,CrestNode.Compute/virtualMachines,Compute,CrestNode Compute,,Compute Instances,CRESTNODE-EASTUS-COMPUTE-USAGE,CRESTNODE-EASTUS-COMPUTE-USAGE,,CRESTNODE-EASTUS-COMPUTE-USAGE-COMMITTED,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,,CrestNode,CrestNode,USD,,INV-CRESTNODE-2026-001,,,,,,,,113.70,75.80,113.70
eastus-az1,0.00,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,CrestNode Compute committed usage,Usage-Based,2026-02-01T16:00:00Z,2026-02-01T15:00:00Z,Usage,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/CrestNode.Capacity/reservationOrders/ro-789012345678,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,113.70,113.70,75.80,,CrestNode,113.70,113.70,Committed,1.00,Hours,eastus,East US,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/CrestNode.Compute/virtualMachines/vm-instance0015,instance-0015,CrestNode.Compute/virtualMachines,Compute,CrestNode Compute,,Compute Instances,CRESTNODE-EASTUS-COMPUTE-USAGE,CRESTNODE-EASTUS-COMPUTE-USAGE,,CRESTNODE-EASTUS-COMPUTE-USAGE-COMMITTED,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,,CrestNode,CrestNode,USD,,INV-CRESTNODE-2026-001,,,,,,,,113.70,75.80,113.70
eastus-az1,0.00,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,CrestNode Compute committed usage,Usage-Based,2026-02-01T17:00:00Z,2026-02-01T16:00:00Z,Usage,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/CrestNode.Capacity/reservationOrders/ro-789012345678,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,113.70,113.70,75.80,,CrestNode,113.70,113.70,Committed,1.00,Hours,eastus,East US,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/CrestNode.Compute/virtualMachines/vm-instance0016,instance-0016,CrestNode.Compute/virtualMachines,Compute,CrestNode Compute,,Compute Instances,CRESTNODE-EASTUS-COMPUTE-USAGE,CRESTNODE-EASTUS-COMPUTE-USAGE,,CRESTNODE-EASTUS-COMPUTE-USAGE-COMMITTED,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,,CrestNode,CrestNode,USD,,INV-CRESTNODE-2026-001,,,,,,,,113.70,75.80,113.70
eastus-az1,0.00,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,CrestNode Compute committed usage,Usage-Based,2026-02-01T18:00:00Z,2026-02-01T17:00:00Z,Usage,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/CrestNode.Capacity/reservationOrders/ro-789012345678,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,113.70,113.70,75.80,,CrestNode,113.70,113.70,Committed,1.00,Hours,eastus,East US,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/CrestNode.Compute/virtualMachines/vm-instance0017,instance-0017,CrestNode.Compute/virtualMachines,Compute,CrestNode Compute,,Compute Instances,CRESTNODE-EASTUS-COMPUTE-USAGE,CRESTNODE-EASTUS-COMPUTE-USAGE,,CRESTNODE-EASTUS-COMPUTE-USAGE-COMMITTED,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,,CrestNode,CrestNode,USD,,INV-CRESTNODE-2026-001,,,,,,,,113.70,75.80,113.70
eastus-az1,0.00,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,CrestNode Compute committed usage,Usage-Based,2026-02-01T19:00:00Z,2026-02-01T18:00:00Z,Usage,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/CrestNode.Capacity/reservationOrders/ro-789012345678,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,113.70,113.70,75.80,,CrestNode,113.70,113.70,Committed,1.00,Hours,eastus,East US,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/CrestNode.Compute/virtualMachines/vm-instance0018,instance-0018,CrestNode.Compute/virtualMachines,Compute,CrestNode Compute,,Compute Instances,CRESTNODE-EASTUS-COMPUTE-USAGE,CRESTNODE-EASTUS-COMPUTE-USAGE,,CRESTNODE-EASTUS-COMPUTE-USAGE-COMMITTED,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,,CrestNode,CrestNode,USD,,INV-CRESTNODE-2026-001,,,,,,,,113.70,75.80,113.70
eastus-az1,0.00,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,CrestNode Compute committed usage,Usage-Based,2026-02-01T20:00:00Z,2026-02-01T19:00:00Z,Usage,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/providers/CrestNode.Capacity/reservationOrders/ro-789012345678,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,113.70,113.70,75.80,,CrestNode,113.70,113.70,Committed,1.00,Hours,eastus,East US,crestnode:subscriptions:f0e9d8c7-b6a5-4321-0987-654321fedcba/resourceGroups/prod-rg/providers/CrestNode.Compute/virtualMachines/vm-instance0019,instance-0019,CrestNode.Compute/virtualMachines,Compute,CrestNode Compute,,Compute Instances,CRESTNODE-EASTUS-COMPUTE-USAGE,CRESTNODE-EASTUS-COMPUTE-USAGE,,CRESTNODE-EASTUS-COMPUTE-USAGE-COMMITTED,sub-f0e9d8c7-b6a5-4321-0987-654321fedcba,Production Subscription,,CrestNode,CrestNode,USD,,INV-CRESTNODE-2026-001,,,,,,,,113.70,75.80,113.70
