AvailabilityZone,BilledCost,BillingAccountId,BillingAccountName,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,CapacityReservationId,CapacityReservationStatus,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,CommitmentDiscountCategory,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountQuantity,CommitmentDiscountStatus,CommitmentDiscountType,CommitmentDiscountUnit,ConsumedQuantity,ConsumedUnit,ContractedCost,ContractedUnitPrice,EffectiveCost,HostProviderName,InvoiceIssuerName,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,ServiceName,ServiceProviderName,ServiceSubcategory,SkuId,SkuMeter,SkuPriceDetails,SkuPriceId,SubAccountId,SubAccountName,Tags,ProviderName,PublisherName,PricingCurrency,SubAccountType,InvoiceId,AllocatedMethodDetails,AllocatedMethodId,AllocatedResourceId,AllocatedResourceName,AllocatedTags,ContractApplied,BillingAccountType,PricingCurrencyContractedUnitPrice,PricingCurrencyEffectiveCost,PricingCurrencyListUnitPrice
us-central1-a,0.00,012345-6789AB-CDEF01,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,LatticeScale Compute committed usage,Usage-Based,2026-02-01T10:00:00Z,2026-02-01T09:00:00Z,Usage,latticescale:compute:us-central1:proj-123456:commitment-discount/res-xyz987654321,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,44.18,44.18,29.45,,LatticeScale,44.18,44.18,Committed,1.00,Hours,us-central1,Iowa,latticescale:compute:us-central1-a:proj-123456:instance/vm-instance-0009,instance-0009,LatticeScale.Compute/Instance,Compute,LatticeScale Compute,,Compute Instances,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE-COMMITTED,my-project-123456,Production Project,,LatticeScale,LatticeScale,USD,,INV-LATTICESCALE-2026-001,,,,,,,,44.18,29.45,44.18
us-central1-a,0.00,012345-6789AB-CDEF01,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,LatticeScale Compute committed usage,Usage-Based,2026-02-01T11:00:00Z,2026-02-01T10:00:00Z,Usage,latticescale:compute:us-central1:proj-123456:commitment-discount/res-xyz987654321,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,44.18,44.18,29.45,,LatticeScale,44.18,44.18,Committed,1.00,Hours,us-central1,Iowa,latticescale:compute:us-central1-a:proj-123456:instance/vm-instance-0010,instance-0010,LatticeScale.Compute/Instance,Compute,LatticeScale Compute,,Compute Instances,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE-COMMITTED,my-project-123456,Production Project,,LatticeScale,LatticeScale,USD,,INV-LATTICESCALE-2026-001,,,,,,,,44.18,29.45,44.18
us-central1-a,0.00,012345-6789AB-CDEF01,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,LatticeScale Compute committed usage,Usage-Based,2026-02-01T12:00:00Z,2026-02-01T11:00:00Z,Usage,latticescale:compute:us-central1:proj-123456:commitment-discount/res-xyz987654321,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,44.18,44.18,29.45,,LatticeScale,44.18,44.18,Committed,1.00,Hours,us-central1,Iowa,latticescale:compute:us-central1-a:proj-123456:instance/vm-instance-0011,instance-0011,LatticeScale.Compute/Instance,Compute,LatticeScale Compute,,Compute Instances,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE-COMMITTED,my-project-123456,Production Project,,LatticeScale,LatticeScale,USD,,INV-LATTICESCALE-2026-001,,,,,,,,44.18,29.45,44.18
us-central1-a,0.00,012345-6789AB-CDEF01,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,LatticeScale Compute committed usage,Usage-Based,2026-02-01T13:00:00Z,2026-02-01T12:00:00Z,Usage,latticescale:compute:us-central1:proj-123456:commitment-discount/res-xyz987654321,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,44.18,44.18,29.45,,LatticeScale,44.18,44.18,Committed,1.00,Hours,us-central1,Iowa,latticescale:compute:us-central1-a:proj-123456:instance/vm-instance-0012,instance-0012,LatticeScale.Compute/Instance,Compute,LatticeScale Compute,,Compute Instances,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE-COMMITTED,my-project-123456,Production Project,,LatticeScale,LatticeScale,USD,,INV-LATTICESCALE-2026-001,,,,,,,,44.18,29.45,44.18
us-central1-a,0.00,012345-6789AB-CDEF01,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,LatticeScale Compute committed usage,Usage-Based,2026-02-01T14:00:00Z,2026-02-01T13:00:00Z,Usage,latticescale:compute:us-central1:proj-123456:commitment-discount/res-xyz987654321,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,44.18,44.18,29.45,,LatticeScale,44.18,44.18,Committed,1.00,Hours,us-central1,Iowa,latticescale:compute:us-central1-a:proj-123456:instance/vm-instance-0013,instance-0013,LatticeScale.Compute/Instance,Compute,LatticeScale Compute,,Compute Instances,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE-COMMITTED,my-project-123456,Production Project,,LatticeScale,LatticeScale,USD,,INV-LATTICESCALE-2026-001,,,,,,,,44.18,29.45,44.18
us-central1-a,0.00,012345-6789AB-CDEF01,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,LatticeScale Compute committed usage,Usage-Based,2026-02-01T15:00:00Z,2026-02-01T14:00:00Z,Usage,latticescale:compute:us-central1:proj-123456:commitment-discount/res-xyz987654321,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,44.18,44.18,29.45,,LatticeScale,44.18,44.18,Committed,1.00,Hours,us-central1,Iowa,latticescale:compute:us-central1-a:proj-123456:instance/vm-instance-0014,instance-0014,LatticeScale.Compute/Instance,Compute,LatticeScale Compute,,Compute Instances,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE-COMMITTED,my-project-123456,Production Project,,LatticeScale,LatticeScale,USD,,INV-LATTICESCALE-2026-001,,,,,,,,44.18,29.45,44.18
us-central1-a,0.00,012345-6789AB-CDEF01,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,LatticeScale Compute committed usage,Usage-Based,2026-02-01T16:00:00Z,2026-02-01T15:00:00Z,Usage,latticescale:compute:us-central1:proj-123456:commitment-discount/res-xyz987654321,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,44.18,44.18,29.45,,LatticeScale,44.18,44.18,Committed,1.00,Hours,us-central1,Iowa,latticescale:compute:us-central1-a:proj-123456:instance/vm-instance-0015,instance-0015,LatticeScale.Compute/Instance,Compute,LatticeScale Compute,,Compute Instances,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE-COMMITTED,my-project-123456,Production Project,,LatticeScale,LatticeScale,USD,,INV-LATTICESCALE-2026-001,,,,,,,,44.18,29.45,44.18
us-central1-a,0.00,012345-6789AB-CDEF01,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,LatticeScale Compute committed usage,Usage-Based,2026-02-01T17:00:00Z,2026-02-01T16:00:00Z,Usage,latticescale:compute:us-central1:proj-123456:commitment-discount/res-xyz987654321,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,44.18,44.18,29.45,,LatticeScale,44.18,44.18,Committed,1.00,Hours,us-central1,Iowa,latticescale:compute:us-central1-a:proj-123456:instance/vm-instance-0016,instance-0016,LatticeScale.Compute/Instance,Compute,LatticeScale Compute,,Compute Instances,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE-COMMITTED,my-project-123456,Production Project,,LatticeScale,LatticeScale,USD,,INV-LATTICESCALE-2026-001,,,,,,,,44.18,29.45,44.18
us-central1-a,0.00,012345-6789AB-CDEF01,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,LatticeScale Compute committed usage,Usage-Based,2026-02-01T18:00:00Z,2026-02-01T17:00:00Z,Usage,latticescale:compute:us-central1:proj-123456:commitment-discount/res-xyz987654321,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,44.18,44.18,29.45,,LatticeScale,44.18,44.18,Committed,1.00,Hours,us-central1,Iowa,latticescale:compute:us-central1-a:proj-123456:instance/vm-instance-0017,instance-0017,LatticeScale.Compute/Instance,Compute,LatticeScale Compute,,Compute Instances,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE-COMMITTED,my-project-123456,Production Project,,LatticeScale,LatticeScale,USD,,INV-LATTICESCALE-2026-001,,,,,,,,44.18,29.45,44.18
us-central1-a,0.00,012345-6789AB-CDEF01,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,LatticeScale Compute committed usage,Usage-Based,2026-02-01T19:00:00Z,2026-02-01T18:00:00Z,Usage,latticescale:compute:us-central1:proj-123456:commitment-discount/res-xyz987654321,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,44.18,44.18,29.45,,LatticeScale,44.18,44.18,Committed,1.00,Hours,us-central1,Iowa,latticescale:compute:us-central1-a:proj-123456:instance/vm-instance-0018,instance-0018,LatticeScale.Compute/Instance,Compute,LatticeScale Compute,,Compute Instances,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE-COMMITTED,my-project-123456,Production Project,,LatticeScale,LatticeScale,USD,,INV-LATTICESCALE-2026-001,,,,,,,,44.18,29.45,44.18
us-central1-a,0.00,012345-6789AB-CDEF01,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,LatticeScale Compute committed usage,Usage-Based,2026-02-01T20:00:00Z,2026-02-01T19:00:00Z,Usage,latticescale:compute:us-central1:proj-123456:commitment-discount/res-xyz987654321,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,44.18,44.18,29.45,,LatticeScale,44.18,44.18,Committed,1.00,Hours,us-central1,Iowa,latticescale:compute:us-central1-a:proj-123456:instance/vm-instance-0019,instance-0019,LatticeScale.Compute/Instance,Compute,LatticeScale Compute,,Compute Instances,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE-COMMITTED,my-project-123456,Production Project,,LatticeScale,LatticeScale,USD,,INV-LATTICESCALE-2026-001,,,,,,,,44.18,29.45,44.18
us-central1-a,0.00,012345-6789AB-CDEF01,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,LatticeScale Compute committed usage,Usage-Based,2026-02-01T21:00:00Z,2026-02-01T20:00:00Z,Usage,latticescale:compute:us-central1:proj-123456:commitment-discount/res-xyz987654321,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,44.18,44.18,29.45,,LatticeScale,44.18,44.18,Committed,1.00,Hours,us-central1,Iowa,latticescale:compute:us-central1-a:proj-123456:instance/vm-instance-0020,instance-0020,LatticeScale.Compute/Instance,Compute,LatticeScale Compute,,Compute Instances,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE-COMMITTED,my-project-123456,Production Project,,LatticeScale,LatticeScale,USD,,INV-LATTICESCALE-2026-001,,,,,,,,44.18,29.45,44.18
us-central1-a,0.00,012345-6789AB-CDEF01,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,LatticeScale Compute committed usage,Usage-Based,2026-02-01T22:00:00Z,2026-02-01T21:00:00Z,Usage,latticescale:compute:us-central1:proj-123456:commitment-discount/res-xyz987654321,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,44.18,44.18,29.45,,LatticeScale,44.18,44.18,Committed,1.00,Hours,us-central1,Iowa,latticescale:compute:us-central1-a:proj-123456:instance/vm-instance-0021,instance-0021,LatticeScale.Compute/Instance,Compute,LatticeScale Compute,,Compute Instances,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE-COMMITTED,my-project-123456,Production Project,,LatticeScale,LatticeScale,USD,,INV-LATTICESCALE-2026-001,,,,,,,,44.18,29.45,44.18
us-central1-a,0.00,012345-6789AB-CDEF01,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,LatticeScale Compute committed usage,Usage-Based,2026-02-01T23:00:00Z,2026-02-01T22:00:00Z,Usage,latticescale:compute:us-central1:proj-123456:commitment-discount/res-xyz987654321,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,44.18,44.18,29.45,,LatticeScale,44.18,44.18,Committed,1.00,Hours,us-central1,Iowa,latticescale:compute:us-central1-a:proj-123456:instance/vm-instance-0022,instance-0022,LatticeScale.Compute/Instance,Compute,LatticeScale Compute,,Compute Instances,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE-COMMITTED,my-project-123456,Production Project,,LatticeScale,LatticeScale,USD,,INV-LATTICESCALE-2026-001,,,,,,,,44.18,29.45,44.18
us-central1-a,0.00,012345-6789AB-CDEF01,Acme Corp Production Account,USD,2026-03-01T00:00:00Z,2026-02-01T00:00:00Z,,,Usage,,LatticeScale Compute committed usage,Usage-Based,2026-02-02T00:00:00Z,2026-02-01T23:00:00Z,Usage,latticescale:compute:us-central1:proj-123456:commitment-discount/res-xyz987654321,Resource Reservation,1.00,Used,Resource Reservation,Hours,1.00,Hours,44.18,44.18,29.45,,LatticeScale,44.18,44.18,Committed,1.00,Hours,us-central1,Iowa,latticescale:compute:us-central1-a:proj-123456:instance/vm-instance-0023,instance-0023,LatticeScale.Compute/Instance,Compute,LatticeScale Compute,,Compute Instances,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE,,LATTICESCALE-USCENTRAL1-COMPUTE-USAGE-COMMITTED,my-project-123456,Production Project,,LatticeScale,LatticeScale,USD,,INV-LATTICESCALE-2026-001,,,,,,,,44.18,29.45,44.18
